,Energy_Vol,Energy_PE,Energy_PB,Energy_PS,Energy_PCF,Materials_Vol,Materials_PE,Materials_PB,Materials_PS,Materials_PCF,Industrials_Vol,Industrials_PE,Industrials_PB,Industrials_PS,Industrials_PCF,Consumer Discretionary_Vol,Consumer Discretionary_PE,Consumer Discretionary_PB,Consumer Discretionary_PS,Consumer Discretionary_PCF,Consumer Staples_Vol,Consumer Staples_PE,Consumer Staples_PB,Consumer Staples_PS,Consumer Staples_PCF,Healthcare_Vol,Healthcare_PE,Healthcare_PB,Healthcare_PS,Healthcare_PCF,Financials_Vol,Financials_PE,Financials_PB,Financials_PS,Financials_PCF,IT_Vol,IT_PE,IT_PB,IT_PS,IT_PCF,Telecom Services_Vol,Telecom Services_PE,Telecom Services_PB,Telecom Services_PS,Telecom Services_PCF,Utilities_Vol,Utilities_PE,Utilities_PB,Utilities_PS,Utilities_PCF,HS300
0,0.5569313819,0.000420085368397,-0.00101936799185,0.015093222847,-0.000201871566307,-0.0110254363931,0.000517325899503,-0.00362867664384,0.00135317997294,-0.00157631071315,0.00672535554943,-3.00534049011e-06,-0.0014942618607,-0.00180418356228,-0.000211908435082,-0.105322075989,-0.00224751877143,-0.00276478412267,-0.00152981791105,-0.0022020839338,0.0825824838824,-0.00162792014496,-0.00245098039216,0.00382291281292,-0.00135897270786,-0.0685543351659,0.000317458917102,0.00149371338518,0.00120642316332,0.000317357549575,-0.0578421208205,-0.000818525070631,0.00205698280012,0.00103364029318,-0.00134909520895,-0.0822145416642,-0.00139879472628,-0.00227659574468,-0.00339348235928,-0.00109908340591,-0.120247607953,0.000630095414448,0.00438034188034,-0.0188301282051,0.00051193019943,0.0316104942386,-0.00502275896545,-0.00204094908198,-0.00562490368316,-0.00487518080313,-0.0115927012356
1,-0.225056665727,0.00299113710049,-0.00203458799593,-0.00203458799593,0.000413405655755,-0.23596746473,0.00210175757286,0.00177792915531,-0.00378603183709,0.00197800249004,-0.300511023962,-0.00032213740458,0.000839779005525,-0.00503636363636,-0.000797919375813,-0.29609304467,0.000646185873329,0.00115207373272,0.00115207373272,0.00115207373272,-0.362861725658,-0.000517933048726,0.000452390786963,-0.00148698884758,-0.00073373834606,-0.302949873349,-0.0014845324868,-0.00166613356079,-0.00349185792743,-0.00164183578461,-0.321605043844,0.000796472435128,0.00320512820513,0.00320512820513,0.00218144950288,-0.365968023096,-0.00100742912586,-0.000850340136054,-0.000167211652794,-0.00115608586435,-0.277722169722,-0.000968130200429,-0.00329203846487,0.00515463917526,-0.000144945917055,-0.349189909473,0.00441961778167,-0.0020784856038,0.00815660685155,0.00421592956092,-0.00479179256638
2,-0.270313673919,-0.00022666402469,0.00408580183861,-0.0118520680318,0.000809828586283,-0.136070203302,0.013505257625,0.00273224043716,0.00273224043716,0.00138845560677,-0.11653832249,0.000480307396734,0.0,0.0,0.000654878847413,-0.0973367638625,0.000282553819497,-0.00208662533933,0.00230946882217,0.00136329877608,-0.184441518724,-4.77774650315e-05,-0.000392911608207,-0.00137932121632,-2.27363155799e-05,-0.238385941837,0.00246276866652,0.00252413687902,0.0031423443056,0.00297775879195,-0.167486923825,-5.81337891023e-06,-0.00214707461084,-0.00516739971639,-0.000301007140284,-0.208804383483,-0.00028034913768,0.00129032258065,0.00220688359863,-0.000140095467117,-0.238460544422,-0.000443070718862,-0.000748404138235,0.00779220779221,-0.00111055022716,-0.12606862255,-0.000413393964448,0.0,0.0,-0.000654022236756,-0.00558320198456
3,0.531567781589,-0.000904856796895,-0.0030549898167,0.0130247684121,-0.000607497975007,0.292183162059,-0.000387532525051,0.00134003350084,0.00585106382979,0.000295222758991,0.42809122251,-0.0014715568194,-0.00308138481059,0.00785659372598,-0.000441994140908,0.348443978039,-0.00271253026685,-0.00244392210582,-0.00426271804364,-0.00342895300632,0.445696169176,-0.00168549342062,-0.00224611708483,0.000198159943383,-0.00186204553177,0.454652487918,-0.00259499394553,-0.000367175403672,-0.00133499377335,-0.00228574835381,0.393967779415,0.00120918984281,0.0026948661095,0.00468194631695,0.00146241298142,0.332147247796,0.00498163929883,-0.0057273768614,-0.00260869565217,-0.00268096514745,0.510382370473,-0.000948774297137,0.00186194674384,-0.0220980441961,-0.000308784931296,0.3790831878,-0.0274986779482,0.00491803278689,-0.00201243640475,0.00162968843876,-0.0141789064224
4,-0.164514975041,0.000373380059741,0.000122705408855,-0.00982305490502,0.0003981264637,-0.193128296539,0.00130046364356,-0.000939287849031,0.00418410041841,0.00117100028077,-0.231136614471,-0.00101934813661,0.00336770018061,-0.00870167873094,-0.000681924685453,-0.255199332342,0.00306909497068,0.00302637967309,0.00436687600409,0.00299980310173,-0.269509100267,-0.00134871843065,-0.000417259830151,-0.0014213610257,-0.001460287414,-0.336297326136,-0.00623107850518,0.0021218690899,0.00369137984819,0.00483545947069,-0.215204487521,0.0012315270936,0.00274058141955,-0.000348310693138,0.00148905139267,-0.303765321348,0.00103406365428,0.002886002886,0.001001001001,0.000982042648709,-0.194778597577,0.00200325868984,0.001152498617,0.0187165775401,0.00219684925567,-0.353950477481,0.00116421046654,0.00289632847772,-0.00078442229605,0.00131319763624,-0.0110067439736
5,0.000333179185444,0.00227516178436,0.00396678739498,0.014051058777,0.00205170566922,-0.184361722725,-0.00481452957263,-0.000948071536307,-0.00659618686184,-0.000743772201083,-0.174354279107,0.000335846695861,-0.00165289256198,-0.00165289256198,0.000377643927721,-0.145184733776,0.00187887655062,0.00312567949554,0.00631981187537,0.00184407096172,-0.178268358239,0.000994884086174,-0.0012764703376,0.000487255742057,0.000447740243782,-0.0414563244665,-0.00112032768782,-0.00135214624569,0.000520970345955,-0.00135290495029,-0.0840474635855,0.00163062187087,-0.00327332242226,0.00181201776946,0.000888375605206,-0.0967244639799,-0.00145999568687,0.00068345323741,-0.001,-0.000287316047652,-0.366101724808,-0.001346394846,-0.00266666666667,-0.00266666666667,-0.000840048840049,-0.192888643844,-0.000935580261272,-0.00352607484934,0.00166389351082,-0.000998336106489,0.00268527699065
6,0.0148076155876,-0.00151278633318,-0.00508646998983,-0.00508646998983,-0.00101895760221,0.306544817401,0.00503745318352,0.00280898876405,0.00280898876404,-0.000223977657842,0.385501839337,0.00133191001773,-0.000858766019289,0.00525842520916,0.000825462003195,0.308295307785,-0.000148090408265,-0.00118906064209,-0.00118906064209,-0.000217454669955,0.228879062535,0.00190651126907,0.00172094135672,-0.00208963337977,0.00133927202976,0.290727549692,-0.00110597726163,-0.000959599803603,-4.5260474028e-05,-0.000301043574967,0.728420241872,0.00405733785125,0.00380641653072,0.00179693775308,0.00295401437326,0.375160831478,0.00454092056073,-0.00175584366721,0.000119061793071,0.000131455456471,0.933940229224,-0.00113577855946,-0.0018747396195,-0.0105540897098,-0.0015097943689,0.507604770796,-0.00547781474242,0.0018743090105,0.00370214654427,0.00133134019001,0.00220970668906
7,-0.0959548321855,-0.00103478586609,0.00645341441469,0.0024837568879,0.00123289058413,-0.100853704413,-0.00830178277938,-0.000974802823974,-0.00211785224866,-0.000760189462604,-0.177759677402,-0.00118986364806,0.000936454849498,0.00641353531379,-0.000755821397046,-0.134802599594,-0.00128513794898,0.00166963974939,-0.0015097326454,-0.00097064924871,-0.0667913092717,0.00179591962938,0.000469229580233,0.000148330410352,0.00215771024838,-0.039770084624,0.00391003577417,0.00285146126193,-0.000557901085645,0.00106926146939,-0.323454451304,-0.0031797271238,-0.00489337350805,-0.00395329748564,-0.00231966887326,-0.253734955288,-0.00549411011583,-0.00156917068742,-0.00344091124822,-0.00137856236509,-0.331731260143,-0.0131885509166,-0.00158526634806,0.0160857908847,-0.000480825271011,0.0353696273142,-0.00149095743994,0.000205201867337,-0.0049504950495,-0.000991412138561,-0.0147172712966
8,-0.119450439849,0.00160748812182,-0.00323564183934,-0.00924024640657,0.000609891988724,-0.0820538057563,-0.00133703203879,-0.000464837306942,0.00534979423868,0.00213996047329,-0.0680482081688,-0.000989636009701,0.000793251557482,-0.00499168053245,-0.000224357988796,-0.0977443864189,-0.00201788204413,-0.00359281437126,-0.00359281437126,-0.00195989535187,-0.0880245439685,0.00105660084722,0.00155967309252,0.000493193923851,0.000785283023726,0.00153687092854,-0.00298729031337,-0.003421722792,0.000649559884818,0.000359484333326,0.0699073654252,-0.00167590956183,0.00274796556198,0.00381105289843,-0.00106988783434,0.024343703525,0.0100255972696,0.0,0.0045045045045,0.00138504155125,0.0518973255033,1.58639507583e-05,0.00615209881217,-0.00267379679144,0.000999596222216,-0.0430366647753,0.00235870683052,0.00223311729742,0.000774469829844,0.000660501981506,0.00903259269856
9,0.321324759837,-0.000758635335125,-0.000268823773797,0.00376235032389,-0.000825336499342,0.232528466887,0.0122134507548,0.00331053391474,-0.000795861520096,0.00092980190162,0.339554374437,-0.00187700381741,-0.00179228286165,-0.00112090290662,-0.000424643476415,0.590064981649,0.00361804680523,0.00196453222895,0.00689061154177,0.00365464811884,0.175618477823,-0.000496275048458,-0.000295452264948,0.00389546220563,-0.00043380992947,0.0737369266483,-0.00251327863776,-0.000364753455067,-0.000135794397224,-0.000248922402055,0.786971134247,-0.000862578625496,-0.00216239230054,-0.00209300647148,-0.00220510795155,0.320672799095,0.00378870640718,-0.00401604882286,-0.00297339441544,0.000114264717744,0.455546051414,-0.000929396821463,-0.00376595940112,-0.020942408377,-0.00118161294971,0.205617391859,-0.0435914136255,-0.00284002807384,0.000753963854086,0.0,0.0336925670578
